<TICKER>,<PER>,<DATE>,<TIME>,<LAST>,<VOL>
SBER,0,20170721,100246,163.230000000,100
SBER,0,20170721,100246,163.230000000,970
SBER,0,20170721,100246,163.230000000,500
SBER,0,20170721,100246,163.230000000,1050
SBER,0,20170721,100248,163.210000000,300
SBER,0,20170721,100248,163.250000000,200
SBER,0,20170721,100251,163.220000000,50
SBER,0,20170721,100251,163.210000000,250
SBER,0,20170721,100251,163.210000000,400
SBER,0,20170721,100251,163.210000000,500
SBER,0,20170721,100251,163.210000000,150
SBER,0,20170721,100251,163.210000000,1970
SBER,0,20170721,100252,163.250000000,10
SBER,0,20170721,100254,163.250000000,240
SBER,0,20170721,100254,163.250000000,860
SBER,0,20170721,100254,163.250000000,110
SBER,0,20170721,100254,163.260000000,710
SBER,0,20170721,100254,163.270000000,430
SBER,0,20170721,100254,163.260000000,1000
SBER,0,20170721,100255,163.250000000,1000
SBER,0,20170721,100255,163.240000000,1000
SBER,0,20170721,100255,163.230000000,1000
SBER,0,20170721,100255,163.230000000,500
SBER,0,20170721,100255,163.220000000,1500
SBER,0,20170721,100255,163.240000000,780
SBER,0,20170721,100255,163.240000000,220
SBER,0,20170721,100257,163.280000000,330
SBER,0,20170721,100257,163.290000000,1000
SBER,0,20170721,100257,163.290000000,670
SBER,0,20170721,100257,163.220000000,50
SBER,0,20170721,100257,163.290000000,100
SBER,0,20170721,100257,163.220000000,500
SBER,0,20170721,100259,163.210000000,30
SBER,0,20170721,100259,163.210000000,220
SBER,0,20170721,100259,163.210000000,320
SBER,0,20170721,100259,163.210000000,770
SBER,0,20170721,100259,163.210000000,1300
SBER,0,20170721,100259,163.210000000,3000
SBER,0,20170721,100259,163.210000000,500
SBER,0,20170721,100259,163.210000000,700
SBER,0,20170721,100259,163.210000000,200
SBER,0,20170721,100259,163.210000000,200
SBER,0,20170721,100259,163.210000000,1400
SBER,0,20170721,100259,163.210000000,1700
SBER,0,20170721,100259,163.210000000,3000
SBER,0,20170721,100259,163.210000000,700
SBER,0,20170721,100259,163.210000000,2000
SBER,0,20170721,100259,163.230000000,10
SBER,0,20170721,100259,163.230000000,120
SBER,0,20170721,100300,163.210000000,1300
SBER,0,20170721,100300,163.210000000,200
SBER,0,20170721,100300,163.210000000,390
SBER,0,20170721,100301,163.230000000,880
SBER,0,20170721,100301,163.230000000,120
SBER,0,20170721,100301,163.210000000,580
SBER,0,20170721,100301,163.200000000,6790
SBER,0,20170721,100302,163.210000000,100
SBER,0,20170721,100302,163.230000000,250
SBER,0,20170721,100302,163.230000000,130
SBER,0,20170721,100302,163.230000000,800
SBER,0,20170721,100303,163.250000000,10
SBER,0,20170721,100303,163.220000000,500
SBER,0,20170721,100303,163.220000000,360
SBER,0,20170721,100304,163.220000000,90
SBER,0,20170721,100304,163.220000000,60
SBER,0,20170721,100304,163.200000000,1550
SBER,0,20170721,100304,163.200000000,100
SBER,0,20170721,100304,163.200000000,20
SBER,0,20170721,100304,163.200000000,100
SBER,0,20170721,100304,163.200000000,10
SBER,0,20170721,100304,163.200000000,50
SBER,0,20170721,100304,163.180000000,10
SBER,0,20170721,100304,163.180000000,50
SBER,0,20170721,100304,163.180000000,40
SBER,0,20170721,100304,163.180000000,60
SBER,0,20170721,100305,163.190000000,50
SBER,0,20170721,100305,163.200000000,1000
SBER,0,20170721,100305,163.210000000,1000
SBER,0,20170721,100305,163.170000000,200
SBER,0,20170721,100305,163.170000000,300
SBER,0,20170721,100305,163.170000000,800
SBER,0,20170721,100305,163.170000000,2700
SBER,0,20170721,100305,163.160000000,10
SBER,0,20170721,100305,163.160000000,10
SBER,0,20170721,100305,163.160000000,20
SBER,0,20170721,100305,163.160000000,10
SBER,0,20170721,100305,163.160000000,200
SBER,0,20170721,100305,163.130000000,20
SBER,0,20170721,100305,163.130000000,50
SBER,0,20170721,100305,163.130000000,10
SBER,0,20170721,100305,163.120000000,10
SBER,0,20170721,100305,163.120000000,10
SBER,0,20170721,100305,163.120000000,10
SBER,0,20170721,100305,163.120000000,30
SBER,0,20170721,100305,163.150000000,500
SBER,0,20170721,100305,163.160000000,50
SBER,0,20170721,100308,163.110000000,10
SBER,0,20170721,100308,163.110000000,10
SBER,0,20170721,100308,163.110000000,10
SBER,0,20170721,100308,163.110000000,90
SBER,0,20170721,100308,163.110000000,80
SBER,0,20170721,100308,163.110000000,150
SBER,0,20170721,100308,163.100000000,110
SBER,0,20170721,100308,163.100000000,10
SBER,0,20170721,100308,163.100000000,10
SBER,0,20170721,100308,163.100000000,2000
SBER,0,20170721,100308,163.100000000,50
SBER,0,20170721,100308,163.100000000,30
SBER,0,20170721,100308,163.090000000,20
SBER,0,20170721,100308,163.090000000,20
SBER,0,20170721,100308,163.080000000,10
SBER,0,20170721,100309,163.080000000,40
SBER,0,20170721,100309,163.080000000,10
SBER,0,20170721,100309,163.100000000,700
SBER,0,20170721,100310,163.080000000,1000
SBER,0,20170721,100310,163.070000000,800
SBER,0,20170721,100310,163.070000000,9200
SBER,0,20170721,100310,163.070000000,1000
SBER,0,20170721,100310,163.070000000,100
SBER,0,20170721,100310,163.070000000,150
SBER,0,20170721,100310,163.060000000,350
SBER,0,20170721,100310,163.060000000,50
SBER,0,20170721,100310,163.060000000,10
SBER,0,20170721,100310,163.050000000,10
SBER,0,20170721,100310,163.050000000,20
SBER,0,20170721,100310,163.050000000,20
SBER,0,20170721,100310,163.050000000,10
SBER,0,20170721,100310,163.030000000,20
SBER,0,20170721,100310,163.030000000,1160
SBER,0,20170721,100310,163.030000000,50
SBER,0,20170721,100310,163.030000000,10
SBER,0,20170721,100310,163.030000000,500
SBER,0,20170721,100310,163.030000000,20
SBER,0,20170721,100310,163.030000000,20
SBER,0,20170721,100310,163.030000000,10
SBER,0,20170721,100310,163.030000000,2000
SBER,0,20170721,100310,163.030000000,10
SBER,0,20170721,100310,163.030000000,90
SBER,0,20170721,100310,163.020000000,50
SBER,0,20170721,100310,163.020000000,70
SBER,0,20170721,100310,163.020000000,890
SBER,0,20170721,100310,163.020000000,4610
SBER,0,20170721,100310,163.010000000,10
SBER,0,20170721,100310,163.010000000,10
SBER,0,20170721,100310,163.010000000,10
SBER,0,20170721,100310,163.010000000,50
SBER,0,20170721,100310,163.010000000,30
SBER,0,20170721,100310,163.010000000,100
SBER,0,20170721,100310,163.010000000,3330
SBER,0,20170721,100310,163.010000000,10
SBER,0,20170721,100310,163.010000000,1000
SBER,0,20170721,100310,163.000000000,20
SBER,0,20170721,100310,163.000000000,10
SBER,0,20170721,100310,163.000000000,300
SBER,0,20170721,100310,163.000000000,10
SBER,0,20170721,100310,163.000000000,10
SBER,0,20170721,100310,163.000000000,50
SBER,0,20170721,100310,163.000000000,10440
SBER,0,20170721,100310,163.040000000,1000
SBER,0,20170721,100310,163.060000000,100
SBER,0,20170721,100310,163.000000000,3000
SBER,0,20170721,100310,163.000000000,500
SBER,0,20170721,100310,163.000000000,600
SBER,0,20170721,100310,163.000000000,2000
SBER,0,20170721,100310,163.000000000,650
SBER,0,20170721,100310,163.010000000,10
SBER,0,20170721,100310,163.030000000,520
SBER,0,20170721,100310,163.050000000,30
SBER,0,20170721,100310,163.050000000,100
SBER,0,20170721,100310,163.060000000,60
SBER,0,20170721,100310,163.060000000,10
SBER,0,20170721,100310,163.020000000,30
SBER,0,20170721,100310,163.010000000,60
SBER,0,20170721,100310,163.000000000,410
SBER,0,20170721,100310,163.060000000,1100
SBER,0,20170721,100310,163.020000000,1000
SBER,0,20170721,100310,163.010000000,500
SBER,0,20170721,100310,163.010000000,10
SBER,0,20170721,100310,163.000000000,950
SBER,0,20170721,100310,163.010000000,600
SBER,0,20170721,100310,163.010000000,4400
SBER,0,20170721,100310,163.080000000,40
SBER,0,20170721,100311,163.000000000,1300
SBER,0,20170721,100311,163.010000000,1000
SBER,0,20170721,100311,163.000000000,150
SBER,0,20170721,100311,163.000000000,1150
SBER,0,20170721,100311,163.000000000,350
SBER,0,20170721,100311,163.000000000,550
SBER,0,20170721,100311,163.000000000,9000
SBER,0,20170721,100311,163.000000000,2000
SBER,0,20170721,100311,163.070000000,100
SBER,0,20170721,100311,163.070000000,30
SBER,0,20170721,100311,163.000000000,10
SBER,0,20170721,100311,163.000000000,3500
SBER,0,20170721,100311,163.000000000,1500
SBER,0,20170721,100311,163.070000000,1870
SBER,0,20170721,100311,163.080000000,940
SBER,0,20170721,100311,163.090000000,250
SBER,0,20170721,100311,163.090000000,2750
SBER,0,20170721,100311,163.090000000,500
SBER,0,20170721,100311,163.090000000,3000
SBER,0,20170721,100311,163.020000000,100
SBER,0,20170721,100311,163.050000000,180
SBER,0,20170721,100311,163.080000000,300
SBER,0,20170721,100311,163.060000000,10
SBER,0,20170721,100311,163.060000000,10
SBER,0,20170721,100311,163.060000000,70
SBER,0,20170721,100311,163.050000000,70
SBER,0,20170721,100311,163.020000000,400
SBER,0,20170721,100311,163.010000000,180
SBER,0,20170721,100311,163.000000000,10780
SBER,0,20170721,100311,163.000000000,17550
SBER,0,20170721,100311,163.000000000,3760
SBER,0,20170721,100312,163.020000000,1000
SBER,0,20170721,100312,163.000000000,37480
SBER,0,20170721,100313,163.040000000,100
SBER,0,20170721,100313,163.040000000,10
SBER,0,20170721,100313,163.000000000,1000
SBER,0,20170721,100313,163.000000000,2500
SBER,0,20170721,100313,163.000000000,2500
SBER,0,20170721,100313,163.000000000,80
SBER,0,20170721,100314,163.020000000,1000
SBER,0,20170721,100314,163.030000000,250
SBER,0,20170721,100314,163.040000000,740
SBER,0,20170721,100315,163.030000000,2750
SBER,0,20170721,100315,163.000000000,6250
SBER,0,20170721,100315,163.000000000,1100
SBER,0,20170721,100315,163.000000000,3500
SBER,0,20170721,100315,163.000000000,700
SBER,0,20170721,100315,163.000000000,3100
SBER,0,20170721,100315,163.000000000,1500
SBER,0,20170721,100315,163.000000000,100
SBER,0,20170721,100315,163.000000000,200
SBER,0,20170721,100315,163.000000000,5480
SBER,0,20170721,100315,163.000000000,200
SBER,0,20170721,100315,163.000000000,320
SBER,0,20170721,100315,163.000000000,1500
SBER,0,20170721,100315,163.000000000,20
SBER,0,20170721,100315,163.000000000,300
SBER,0,20170721,100315,163.000000000,60
SBER,0,20170721,100315,163.000000000,10
SBER,0,20170721,100315,163.000000000,30
SBER,0,20170721,100315,163.000000000,10
SBER,0,20170721,100315,163.000000000,1000
SBER,0,20170721,100315,163.000000000,500
SBER,0,20170721,100315,163.000000000,10270
SBER,0,20170721,100315,163.000000000,3340
SBER,0,20170721,100315,163.000000000,4260
SBER,0,20170721,100315,163.000000000,1500
SBER,0,20170721,100315,163.000000000,1300
SBER,0,20170721,100315,163.000000000,1200
SBER,0,20170721,100315,163.000000000,10
SBER,0,20170721,100315,163.000000000,500
SBER,0,20170721,100315,163.000000000,30
SBER,0,20170721,100315,163.000000000,200
SBER,0,20170721,100315,163.000000000,1360
SBER,0,20170721,100315,163.000000000,140
SBER,0,20170721,100315,163.000000000,10
SBER,0,20170721,100315,163.000000000,1000
SBER,0,20170721,100315,163.000000000,10
SBER,0,20170721,100315,163.000000000,50
SBER,0,20170721,100315,163.000000000,40
SBER,0,20170721,100315,163.000000000,450
SBER,0,20170721,100315,163.000000000,500
SBER,0,20170721,100315,163.000000000,150
SBER,0,20170721,100315,163.000000000,970
SBER,0,20170721,100315,163.000000000,500
SBER,0,20170721,100315,163.000000000,7160
SBER,0,20170721,100315,163.000000000,1000
SBER,0,20170721,100315,163.000000000,110
SBER,0,20170721,100315,163.000000000,4700
SBER,0,20170721,100315,162.980000000,190
SBER,0,20170721,100315,162.980000000,3910
SBER,0,20170721,100315,162.980000000,1000
SBER,0,20170721,100315,162.980000000,760
SBER,0,20170721,100315,162.980000000,2140
SBER,0,20170721,100315,162.970000000,50
SBER,0,20170721,100315,162.960000000,50
SBER,0,20170721,100315,162.960000000,2950
SBER,0,20170721,100315,162.960000000,10
SBER,0,20170721,100315,162.960000000,4540
SBER,0,20170721,100315,162.950000000,20
SBER,0,20170721,100315,162.950000000,960
SBER,0,20170721,100315,162.940000000,500
SBER,0,20170721,100315,162.930000000,320
SBER,0,20170721,100315,162.940000000,1000
SBER,0,20170721,100315,162.950000000,100
SBER,0,20170721,100315,162.930000000,500
SBER,0,20170721,100316,162.930000000,2000
SBER,0,20170721,100316,162.930000000,1180
SBER,0,20170721,100316,162.920000000,50
SBER,0,20170721,100316,162.920000000,20
SBER,0,20170721,100316,162.910000000,50
SBER,0,20170721,100316,162.910000000,750
SBER,0,20170721,100316,162.910000000,5450
SBER,0,20170721,100316,162.910000000,100
SBER,0,20170721,100316,162.910000000,10
SBER,0,20170721,100316,162.900000000,570
SBER,0,20170721,100316,162.900000000,4380
SBER,0,20170721,100316,162.900000000,1000
SBER,0,20170721,100316,162.900000000,900
SBER,0,20170721,100316,162.900000000,120
SBER,0,20170721,100316,162.900000000,1000
SBER,0,20170721,100316,162.900000000,100
SBER,0,20170721,100316,162.900000000,100
SBER,0,20170721,100316,162.900000000,100
SBER,0,20170721,100316,162.900000000,1000
SBER,0,20170721,100316,162.900000000,100
SBER,0,20170721,100316,162.900000000,910
SBER,0,20170721,100316,162.900000000,820
SBER,0,20170721,100316,162.900000000,100
SBER,0,20170721,100316,162.900000000,1000
SBER,0,20170721,100316,162.900000000,820
SBER,0,20170721,100316,162.900000000,1000
SBER,0,20170721,100316,162.900000000,10
SBER,0,20170721,100316,162.900000000,190
SBER,0,20170721,100316,162.900000000,1000
SBER,0,20170721,100316,162.900000000,20
SBER,0,20170721,100316,162.900000000,1500
SBER,0,20170721,100316,162.900000000,20
SBER,0,20170721,100316,162.900000000,1000
SBER,0,20170721,100316,162.900000000,10
SBER,0,20170721,100316,162.900000000,1000
SBER,0,20170721,100316,162.900000000,1000
SBER,0,20170721,100316,162.900000000,510
SBER,0,20170721,100316,162.900000000,1000
SBER,0,20170721,100316,162.900000000,520
SBER,0,20170721,100316,162.900000000,20
SBER,0,20170721,100316,162.900000000,1000
SBER,0,20170721,100316,162.900000000,490
SBER,0,20170721,100316,162.900000000,510
SBER,0,20170721,100316,162.900000000,1000
SBER,0,20170721,100316,162.900000000,10
SBER,0,20170721,100316,162.900000000,520
SBER,0,20170721,100316,162.900000000,1000
SBER,0,20170721,100316,162.900000000,510
SBER,0,20170721,100316,162.900000000,1000
SBER,0,20170721,100316,162.900000000,10
SBER,0,20170721,100316,162.900000000,250
SBER,0,20170721,100316,162.870000000,230
SBER,0,20170721,100316,162.870000000,70
SBER,0,20170721,100316,162.870000000,50
SBER,0,20170721,100316,162.870000000,100
SBER,0,20170721,100316,162.860000000,10
SBER,0,20170721,100316,162.860000000,1000
SBER,0,20170721,100316,162.850000000,30
SBER,0,20170721,100316,162.850000000,1000
SBER,0,20170721,100316,162.840000000,20
SBER,0,20170721,100316,162.840000000,1000
SBER,0,20170721,100316,162.830000000,500
SBER,0,20170721,100316,162.830000000,10
SBER,0,20170721,100316,162.830000000,10
SBER,0,20170721,100316,162.820000000,30
SBER,0,20170721,100316,162.820000000,100
SBER,0,20170721,100316,162.820000000,50
SBER,0,20170721,100316,162.820000000,10
SBER,0,20170721,100316,162.820000000,500
SBER,0,20170721,100316,162.810000000,300
SBER,0,20170721,100316,162.810000000,7160
SBER,0,20170721,100316,162.880000000,10
SBER,0,20170721,100316,162.870000000,1000
SBER,0,20170721,100316,162.880000000,250
SBER,0,20170721,100316,162.880000000,260
SBER,0,20170721,100316,162.890000000,1000
SBER,0,20170721,100316,162.890000000,10
SBER,0,20170721,100316,162.900000000,50
SBER,0,20170721,100316,162.900000000,200
SBER,0,20170721,100317,162.850000000,110
SBER,0,20170721,100317,162.900000000,70
SBER,0,20170721,100317,162.900000000,10
SBER,0,20170721,100317,162.890000000,30
SBER,0,20170721,100317,162.880000000,490
SBER,0,20170721,100317,162.880000000,30
SBER,0,20170721,100317,162.900000000,80
SBER,0,20170721,100317,162.910000000,10
SBER,0,20170721,100318,162.900000000,30
SBER,0,20170721,100318,162.910000000,160
SBER,0,20170721,100318,162.920000000,250
SBER,0,20170721,100318,162.950000000,50
SBER,0,20170721,100318,162.960000000,270
SBER,0,20170721,100318,162.960000000,270
SBER,0,20170721,100318,162.950000000,30
SBER,0,20170721,100318,162.930000000,30
SBER,0,20170721,100318,162.930000000,970
SBER,0,20170721,100318,162.920000000,1000
SBER,0,20170721,100318,162.920000000,10
SBER,0,20170721,100318,162.910000000,890
SBER,0,20170721,100318,162.900000000,3000
SBER,0,20170721,100318,162.890000000,500
SBER,0,20170721,100318,162.880000000,30
SBER,0,20170721,100318,162.870000000,30
SBER,0,20170721,100318,162.860000000,1000
SBER,0,20170721,100318,162.860000000,30
SBER,0,20170721,100318,162.850000000,540
SBER,0,20170721,100319,162.990000000,280
SBER,0,20170721,100319,162.990000000,500
SBER,0,20170721,100319,162.990000000,220
SBER,0,20170721,100319,162.950000000,30
SBER,0,20170721,100319,162.900000000,1000
SBER,0,20170721,100319,162.880000000,650
SBER,0,20170721,100319,162.940000000,500
SBER,0,20170721,100319,162.950000000,1000
SBER,0,20170721,100319,162.950000000,250
SBER,0,20170721,100319,162.960000000,1000
SBER,0,20170721,100319,162.960000000,250
SBER,0,20170721,100320,162.900000000,10
SBER,0,20170721,100321,162.830000000,60
SBER,0,20170721,100321,162.870000000,3000
SBER,0,20170721,100321,162.880000000,1000
SBER,0,20170721,100321,162.880000000,690
SBER,0,20170721,100321,162.870000000,1000
SBER,0,20170721,100321,162.930000000,250
SBER,0,20170721,100321,162.940000000,2190
SBER,0,20170721,100321,162.950000000,970
SBER,0,20170721,100321,162.960000000,500
SBER,0,20170721,100321,162.960000000,530
SBER,0,20170721,100321,162.970000000,10
SBER,0,20170721,100322,162.940000000,620
SBER,0,20170721,100323,162.900000000,600
SBER,0,20170721,100325,162.870000000,1000
SBER,0,20170721,100325,162.850000000,2460
SBER,0,20170721,100325,162.850000000,970
SBER,0,20170721,100325,162.840000000,1000
SBER,0,20170721,100325,162.830000000,440
SBER,0,20170721,100325,162.830000000,1000
SBER,0,20170721,100325,162.820000000,3000
SBER,0,20170721,100325,162.820000000,10
SBER,0,20170721,100325,162.820000000,1000
SBER,0,20170721,100325,162.810000000,2840
SBER,0,20170721,100325,162.810000000,1000
SBER,0,20170721,100325,162.810000000,500
SBER,0,20170721,100325,162.800000000,1500
SBER,0,20170721,100325,162.800000000,250
SBER,0,20170721,100325,162.800000000,10
SBER,0,20170721,100325,162.790000000,3000
SBER,0,20170721,100325,162.780000000,210
SBER,0,20170721,100325,162.770000000,50
SBER,0,20170721,100325,162.760000000,2200
SBER,0,20170721,100325,162.760000000,640
SBER,0,20170721,100325,162.770000000,30
SBER,0,20170721,100325,162.820000000,770
SBER,0,20170721,100325,162.830000000,770
SBER,0,20170721,100325,162.820000000,930
SBER,0,20170721,100325,162.830000000,2070
SBER,0,20170721,100326,162.830000000,1000
SBER,0,20170721,100326,162.770000000,450
SBER,0,20170721,100326,162.770000000,450
SBER,0,20170721,100326,162.830000000,30
SBER,0,20170721,100326,162.770000000,100
SBER,0,20170721,100326,162.760000000,600
SBER,0,20170721,100326,162.770000000,100
SBER,0,20170721,100326,162.780000000,30
SBER,0,20170721,100326,162.780000000,80
