TRADEDATE,BOARDID,SECID,SHORTNAME,NAME,CLOSE,OPEN,HIGH,LOW,VALUE,DURATION,YIELD,DECIMALS,CAPITALIZATION,CURRENCYID,DIVISOR
2008-06-27,RTSI,RTSI,Индекс РТС,Индекс РТС,2318.61,2307.95,2321.0,2280.33,56877580.0,,,2,196706462923.06,USD,
2008-06-30,RTSI,RTSI,Индекс РТС,Индекс РТС,2303.34,2318.61,2333.53,2297.0,42688316.0,,,2,195411686089.883,USD,
2008-07-01,RTSI,RTSI,Индекс РТС,Индекс РТС,2242.74,2303.11,2306.79,2241.78,44568979.0,,,2,190269997436.383,USD,
2008-07-02,RTSI,RTSI,Индекс РТС,Индекс РТС,2255.46,2242.51,2262.79,2242.51,40376438.0,,,2,191349191351.258,USD,
2008-07-03,RTSI,RTSI,Индекс РТС,Индекс РТС,2211.73,2250.96,2250.96,2211.73,49759103.0,,,2,187639303258.48,USD,
2008-07-04,RTSI,RTSI,Индекс РТС,Индекс РТС,2187.65,2216.35,2233.29,2187.44,40438598.0,,,2,185596521378.84302,USD,
2008-07-07,RTSI,RTSI,Индекс РТС,Индекс РТС,2189.03,2187.65,2207.9,2187.65,33587740.0,,,2,185713650547.477,USD,
2008-07-08,RTSI,RTSI,Индекс РТС,Индекс РТС,2175.02,2188.43,2188.43,2150.02,44489518.0,,,2,184524539711.92,USD,
2008-07-09,RTSI,RTSI,Индекс РТС,Индекс РТС,2178.9,2175.02,2189.55,2172.54,32259942.0,,,2,184854283206.54602,USD,
2008-07-10,RTSI,RTSI,Индекс РТС,Индекс РТС,2186.35,2177.91,2191.74,2163.44,52551758.0,,,2,185486402929.353,USD,
2008-07-11,RTSI,RTSI,Индекс РТС,Индекс РТС,2167.18,2186.35,2202.92,2161.32,49715058.0,,,2,183860182652.105,USD,
2008-07-14,RTSI,RTSI,Индекс РТС,Индекс РТС,2208.06,2165.27,2209.5,2165.27,36899099.0,,,2,187327875716.755,USD,
2008-07-15,RTSI,RTSI,Индекс РТС,Индекс РТС,2174.22,2207.97,2207.97,2170.26,46741228.0,,,2,184457147776.219,USD,
2008-07-16,RTSI,RTSI,Индекс РТС,Индекс РТС,2175.46,2173.46,2177.69,2146.89,34053543.0,,,2,184562055110.476,USD,
2008-07-17,RTSI,RTSI,Индекс РТС,Индекс РТС,2223.48,2175.62,2226.8,2175.62,50743641.0,,,2,188635940260.543,USD,
2008-07-18,RTSI,RTSI,Индекс РТС,Индекс РТС,2135.38,2222.49,2222.49,2132.02,56264506.0,,,2,181162125788.84198,USD,
2008-07-21,RTSI,RTSI,Индекс РТС,Индекс РТС,2144.18,2135.38,2156.58,2131.0,26465228.0,,,2,181908406914.06302,USD,
2008-07-22,RTSI,RTSI,Индекс РТС,Индекс РТС,2123.66,2144.18,2144.47,2120.67,28192355.0,,,2,180167282872.58102,USD,
2008-07-23,RTSI,RTSI,Индекс РТС,Индекс РТС,2111.93,2125.11,2129.02,2106.92,21213130.0,,,2,179172466387.197,USD,
2008-07-24,RTSI,RTSI,Индекс РТС,Индекс РТС,2066.7,2111.46,2111.72,2066.7,32689555.0,,,2,175335388443.739,USD,
2008-07-25,RTSI,RTSI,Индекс РТС,Индекс РТС,1951.29,2058.24,2058.24,1951.29,57454575.0,,,2,165544035253.114,USD,
2008-07-28,RTSI,RTSI,Индекс РТС,Индекс РТС,1928.74,1951.18,1983.88,1926.27,60854947.0,,,2,163630761934.981,USD,
2008-07-29,RTSI,RTSI,Индекс РТС,Индекс РТС,1896.28,1927.3,1927.3,1881.06,35225721.0,,,2,160876736120.703,USD,
2008-07-30,RTSI,RTSI,Индекс РТС,Индекс РТС,1949.03,1897.73,1952.75,1897.73,41921630.0,,,2,165351925516.555,USD,
2008-07-31,RTSI,RTSI,Индекс РТС,Индекс РТС,1966.68,1954.92,1996.81,1954.3,35918674.0,,,2,166849312695.531,USD,
2008-08-01,RTSI,RTSI,Индекс РТС,Индекс РТС,1941.73,1965.53,1966.16,1927.87,30384921.0,,,2,164733156192.917,USD,
2008-08-04,RTSI,RTSI,Индекс РТС,Индекс РТС,1895.86,1941.49,1942.39,1895.86,77472723.0,,,2,160841275649.204,USD,
2008-08-05,RTSI,RTSI,Индекс РТС,Индекс РТС,1812.0,1891.54,1891.54,1810.93,45342795.0,,,2,153726740461.935,USD,
2008-08-06,RTSI,RTSI,Индекс РТС,Индекс РТС,1814.6,1812.48,1843.06,1763.97,48887715.0,,,2,153947471038.331,USD,
2008-08-07,RTSI,RTSI,Индекс РТС,Индекс РТС,1842.58,1814.6,1855.93,1814.6,26947290.0,,,2,156321083715.195,USD,
2008-08-08,RTSI,RTSI,Индекс РТС,Индекс РТС,1722.71,1839.4,1839.4,1720.84,46764850.0,,,2,146151515897.12302,USD,
2008-08-11,RTSI,RTSI,Индекс РТС,Индекс РТС,1742.96,1722.61,1742.96,1648.53,52668898.0,,,2,147869503944.214,USD,
2008-08-12,RTSI,RTSI,Индекс РТС,Индекс РТС,1803.82,1742.57,1810.62,1733.29,45250417.0,,,2,153032885339.558,USD,
2008-08-13,RTSI,RTSI,Индекс РТС,Индекс РТС,1776.06,1800.96,1811.47,1776.06,42861728.0,,,2,150677640254.698,USD,
2008-08-14,RTSI,RTSI,Индекс РТС,Индекс РТС,1795.23,1776.06,1814.45,1776.06,21633435.0,,,2,152303777174.15198,USD,
2008-08-15,RTSI,RTSI,Индекс РТС,Индекс РТС,1785.36,1795.31,1797.96,1775.3,18475908.0,,,2,151467061374.126,USD,
2008-08-18,RTSI,RTSI,Индекс РТС,Индекс РТС,1778.29,1786.26,1802.87,1778.29,11885706.0,,,2,150866652758.99802,USD,
2008-08-19,RTSI,RTSI,Индекс РТС,Индекс РТС,1685.6,1777.77,1777.77,1678.16,48051229.0,,,2,143003695774.809,USD,
2008-08-20,RTSI,RTSI,Индекс РТС,Индекс РТС,1713.5,1685.78,1713.5,1685.78,41402626.0,,,2,145370046359.701,USD,
2008-08-21,RTSI,RTSI,Индекс РТС,Индекс РТС,1722.41,1713.59,1729.22,1680.27,41451558.0,,,2,146125996846.616,USD,
2008-08-22,RTSI,RTSI,Индекс РТС,Индекс РТС,1701.61,1722.41,1736.02,1701.61,34516291.0,,,2,144361529256.317,USD,
2008-08-25,RTSI,RTSI,Индекс РТС,Индекс РТС,1647.67,1700.71,1702.89,1646.83,20510288.0,,,2,139785383821.664,USD,
2008-08-26,RTSI,RTSI,Индекс РТС,Индекс РТС,1579.12,1646.41,1646.41,1547.1,28775379.0,,,2,133970012757.265,USD,
2008-08-27,RTSI,RTSI,Индекс РТС,Индекс РТС,1589.05,1582.76,1611.66,1557.87,44191390.0,,,2,134812303134.146,USD,
2008-08-28,RTSI,RTSI,Индекс РТС,Индекс РТС,1653.99,1589.05,1654.19,1589.05,27973707.0,,,2,140321354453.428,USD,
2008-08-29,RTSI,RTSI,Индекс РТС,Индекс РТС,1646.14,1653.99,1653.99,1630.5,39237339.0,,,2,139655962588.235,USD,
2008-09-01,RTSI,RTSI,Индекс РТС,Индекс РТС,1666.52,1643.04,1675.06,1633.41,21943333.0,,,2,141384579687.94,USD,
2008-09-02,RTSI,RTSI,Индекс РТС,Индекс РТС,1659.65,1665.78,1667.23,1641.76,30585230.0,,,2,140801876668.943,USD,
2008-09-03,RTSI,RTSI,Индекс РТС,Индекс РТС,1589.19,1659.48,1659.48,1589.19,34095748.0,,,2,134823825950.607,USD,
2008-09-04,RTSI,RTSI,Индекс РТС,Индекс РТС,1526.57,1588.91,1604.22,1525.97,31366673.0,,,2,129511855074.601,USD,
2008-09-05,RTSI,RTSI,Индекс РТС,Индекс РТС,1469.15,1525.92,1525.92,1407.35,40086705.0,,,2,124640486901.38301,USD,
2008-09-08,RTSI,RTSI,Индекс РТС,Индекс РТС,1508.41,1471.53,1528.4,1471.53,16921239.0,,,2,127970755308.619,USD,
2008-09-09,RTSI,RTSI,Индекс РТС,Индекс РТС,1395.11,1508.41,1508.41,1394.94,28018683.0,,,2,118358404697.452,USD,
2008-09-10,RTSI,RTSI,Индекс РТС,Индекс РТС,1334.33,1393.97,1393.97,1309.49,30524473.0,,,2,113201963125.521,USD,
2008-09-11,RTSI,RTSI,Индекс РТС,Индекс РТС,1298.08,1334.24,1351.06,1298.08,16450627.0,,,2,110126922465.31801,USD,
2008-09-12,RTSI,RTSI,Индекс РТС,Индекс РТС,1341.75,1298.08,1359.94,1295.66,27955307.0,,,2,113832031168.956,USD,
2008-09-15,RTSI,RTSI,Индекс РТС,Индекс РТС,1277.6,1340.23,1340.23,1245.82,25213703.0,,,2,115370505994.04901,USD,
2008-09-16,RTSI,RTSI,Индекс РТС,Индекс РТС,1131.12,1274.91,1274.91,1129.28,23633017.0,,,2,102142714682.203,USD,
2008-09-17,RTSI,RTSI,Индекс РТС,Индекс РТС,1058.84,1129.96,1145.93,1058.84,5845908.0,,,2,95616015242.5609,USD,
2008-09-18,RTSI,RTSI,Индекс РТС,Индекс РТС,1058.84,1058.84,1058.84,1058.84,0.0,,,2,95616015242.5609,USD,
2008-09-19,RTSI,RTSI,Индекс РТС,Индекс РТС,1295.91,1064.02,1299.55,1064.02,13354575.0,,,2,117023708863.297,USD,
2008-09-22,RTSI,RTSI,Индекс РТС,Индекс РТС,1309.5,1295.83,1327.39,1295.83,22350597.0,,,2,118251360382.569,USD,
2008-09-23,RTSI,RTSI,Индекс РТС,Индекс РТС,1272.13,1309.5,1309.5,1263.6,27956664.0,,,2,114876802630.74901,USD,
2008-09-24,RTSI,RTSI,Индекс РТС,Индекс РТС,1315.43,1272.79,1334.75,1272.79,20146710.0,,,2,118786368355.47699,USD,
2008-09-25,RTSI,RTSI,Индекс РТС,Индекс РТС,1304.99,1315.43,1317.08,1284.57,18477138.0,,,2,117844176271.328,USD,
2008-09-26,RTSI,RTSI,Индекс РТС,Индекс РТС,1285.47,1306.13,1306.87,1275.1,13241700.0,,,2,116081264988.07,USD,
2008-09-29,RTSI,RTSI,Индекс РТС,Индекс РТС,1194.11,1285.47,1285.47,1194.11,34576957.0,,,2,107831315690.286,USD,
2008-09-30,RTSI,RTSI,Индекс РТС,Индекс РТС,1211.84,1193.53,1211.84,1150.53,21898469.0,,,2,109431748280.658,USD,
2008-10-01,RTSI,RTSI,Индекс РТС,Индекс РТС,1189.06,1211.9,1227.25,1189.06,10313192.0,,,2,107375269476.57301,USD,
2008-10-02,RTSI,RTSI,Индекс РТС,Индекс РТС,1152.7,1188.21,1194.07,1152.7,19236151.0,,,2,104091758082.93,USD,
2008-10-03,RTSI,RTSI,Индекс РТС,Индекс РТС,1070.98,1151.68,1151.68,1062.69,9945719.0,,,2,96711798806.3431,USD,
2008-10-06,RTSI,RTSI,Индекс РТС,Индекс РТС,866.39,1070.27,1070.27,865.55,11857051.0,,,2,78237250076.358,USD,
2008-10-07,RTSI,RTSI,Индекс РТС,Индекс РТС,858.16,866.39,900.76,825.03,6127426.0,,,2,77493817572.3008,USD,
2008-10-08,RTSI,RTSI,Индекс РТС,Индекс РТС,761.63,854.94,854.94,759.4,1994413.0,,,2,68777373549.4953,USD,
2008-10-09,RTSI,RTSI,Индекс РТС,Индекс РТС,844.75,765.9,864.29,765.9,11538722.0,,,2,76282626265.9964,USD,
2008-10-13,RTSI,RTSI,Индекс РТС,Индекс РТС,791.2,843.81,843.81,789.15,13347050.0,,,2,71447175503.6339,USD,
2008-10-14,RTSI,RTSI,Индекс РТС,Индекс РТС,869.51,800.56,871.33,800.56,10489789.0,,,2,78519280577.9395,USD,
2008-10-15,RTSI,RTSI,Индекс РТС,Индекс РТС,788.98,869.61,869.61,787.34,7254627.0,,,2,71246972468.0684,USD,
2008-10-16,RTSI,RTSI,Индекс РТС,Индекс РТС,713.9,787.54,787.54,706.87,14135697.0,,,2,64466911346.3805,USD,
2008-10-17,RTSI,RTSI,Индекс РТС,Индекс РТС,667.62,714.32,731.82,667.62,7067552.0,,,2,60287370750.1021,USD,
2008-10-20,RTSI,RTSI,Индекс РТС,Индекс РТС,700.41,667.76,721.5,667.76,6859650.0,,,2,63249104906.147,USD,
2008-10-21,RTSI,RTSI,Индекс РТС,Индекс РТС,717.18,704.8,734.6,704.8,7593268.0,,,2,64763355876.8386,USD,
2008-10-22,RTSI,RTSI,Индекс РТС,Индекс РТС,665.78,717.18,717.18,665.78,7157816.0,,,2,60121825597.949005,USD,
2008-10-23,RTSI,RTSI,Индекс РТС,Индекс РТС,636.54,665.78,671.83,636.54,8751215.0,,,2,57480664012.6431,USD,
2008-10-24,RTSI,RTSI,Индекс РТС,Индекс РТС,549.43,636.54,636.54,549.43,6361178.0,,,2,49615121234.5606,USD,
2008-10-28,RTSI,RTSI,Индекс РТС,Индекс РТС,575.64,551.96,579.72,549.06,16746382.0,,,2,51982060567.2195,USD,
2008-10-29,RTSI,RTSI,Индекс РТС,Индекс РТС,644.0,574.87,646.7,574.87,8475573.0,,,2,58154420689.3252,USD,
2008-10-30,RTSI,RTSI,Индекс РТС,Индекс РТС,758.71,644.84,764.18,644.84,13576902.0,,,2,68513088481.8139,USD,
2008-10-31,RTSI,RTSI,Индекс РТС,Индекс РТС,773.37,758.71,775.64,741.89,12296298.0,,,2,69836782253.7543,USD,
2008-11-01,RTSI,RTSI,Индекс РТС,Индекс РТС,802.39,777.56,815.82,777.56,4797960.0,,,2,72458090806.7328,USD,
2008-11-05,RTSI,RTSI,Индекс РТС,Индекс РТС,829.8,818.14,884.54,818.14,20381306.0,,,2,74933313863.5904,USD,
2008-11-06,RTSI,RTSI,Индекс РТС,Индекс РТС,777.52,822.64,822.64,766.0,13301502.0,,,2,70211552154.9059,USD,
2008-11-07,RTSI,RTSI,Индекс РТС,Индекс РТС,760.62,777.52,777.67,758.65,5941943.0,,,2,68686013345.1364,USD,
2008-11-10,RTSI,RTSI,Индекс РТС,Индекс РТС,812.58,773.55,833.87,773.55,9715231.0,,,2,73377709858.0972,USD,
2008-11-11,RTSI,RTSI,Индекс РТС,Индекс РТС,725.89,810.79,810.79,725.89,12323598.0,,,2,65549269398.7062,USD,
2008-11-12,RTSI,RTSI,Индекс РТС,Индекс РТС,634.94,718.02,718.02,634.94,2501402.0,,,2,57336874872.3193,USD,
2008-11-13,RTSI,RTSI,Индекс РТС,Индекс РТС,619.91,631.55,633.34,598.35,43010823.0,,,2,55979451038.3742,USD,
2008-11-14,RTSI,RTSI,Индекс РТС,Индекс РТС,644.02,629.93,677.03,629.93,19224540.0,,,2,58156173550.4374,USD,
2008-11-17,RTSI,RTSI,Индекс РТС,Индекс РТС,605.56,643.54,643.54,604.89,6055744.0,,,2,54683588693.0104,USD,
2008-11-18,RTSI,RTSI,Индекс РТС,Индекс РТС,601.76,603.75,607.31,570.67,10858733.0,,,2,54340734328.0012,USD,
2008-11-19,RTSI,RTSI,Индекс РТС,Индекс РТС,605.84,601.85,608.62,588.72,20404053.0,,,2,54709103822.2038,USD,
2008-11-20,RTSI,RTSI,Индекс РТС,Индекс РТС,561.14,603.52,603.52,552.09,15237718.0,,,2,50671981142.3198,USD,
2008-11-21,RTSI,RTSI,Индекс РТС,Индекс РТС,580.12,560.88,586.91,560.88,18620039.0,,,2,52386520152.0706,USD,
2008-11-24,RTSI,RTSI,Индекс РТС,Индекс РТС,624.91,580.12,627.38,574.94,10508968.0,,,2,56431095342.6572,USD,
2008-11-25,RTSI,RTSI,Индекс РТС,Индекс РТС,692.51,626.42,695.17,626.42,12495839.0,,,2,62535362098.4469,USD,
2008-11-26,RTSI,RTSI,Индекс РТС,Индекс РТС,658.63,683.53,683.53,656.45,5373963.0,,,2,59476198306.2352,USD,
2008-11-27,RTSI,RTSI,Индекс РТС,Индекс РТС,674.14,658.79,691.11,658.79,9179104.0,,,2,60876146962.2249,USD,
2008-11-28,RTSI,RTSI,Индекс РТС,Индекс РТС,658.14,674.27,677.96,650.52,16689725.0,,,2,59431350879.9644,USD,
2008-12-01,RTSI,RTSI,Индекс РТС,Индекс РТС,631.84,658.37,660.06,631.84,6555004.0,,,2,57056239543.9801,USD,
2008-12-02,RTSI,RTSI,Индекс РТС,Индекс РТС,618.26,630.91,630.91,599.42,16451089.0,,,2,55830293925.6198,USD,
2008-12-03,RTSI,RTSI,Индекс РТС,Индекс РТС,603.33,617.86,620.39,602.97,7488475.0,,,2,54482438698.6341,USD,
2008-12-04,RTSI,RTSI,Индекс РТС,Индекс РТС,599.96,603.33,616.24,592.7,5281789.0,,,2,54178288218.0639,USD,
2008-12-05,RTSI,RTSI,Индекс РТС,Индекс РТС,589.79,599.96,599.96,586.59,4729943.0,,,2,53259216452.47099,USD,
2008-12-08,RTSI,RTSI,Индекс РТС,Индекс РТС,632.21,590.04,633.97,590.04,6917610.0,,,2,57090408227.9603,USD,
2008-12-09,RTSI,RTSI,Индекс РТС,Индекс РТС,641.92,632.21,649.74,632.21,3929463.0,,,2,57966829233.1516,USD,
2008-12-10,RTSI,RTSI,Индекс РТС,Индекс РТС,656.13,641.92,656.87,640.86,6820870.0,,,2,59249693933.0883,USD,
2008-12-11,RTSI,RTSI,Индекс РТС,Индекс РТС,670.28,656.13,670.28,656.13,4629344.0,,,2,60527540617.6602,USD,
2008-12-12,RTSI,RTSI,Индекс РТС,Индекс РТС,652.21,667.64,667.64,631.96,7009033.0,,,2,58896531196.589005,USD,
2008-12-15,RTSI,RTSI,Индекс РТС,Индекс РТС,689.17,653.31,692.18,653.31,10961377.0,,,2,60804865668.5013,USD,999999.999999
2008-12-16,RTSI,RTSI,Индекс РТС,Индекс РТС,687.94,689.17,691.47,683.64,7143944.0,,,2,60695996036.882996,USD,999999.999999
2008-12-17,RTSI,RTSI,Индекс РТС,Индекс РТС,699.86,688.02,703.37,688.02,6476024.0,,,2,61747632423.3752,USD,999999.999999
2008-12-18,RTSI,RTSI,Индекс РТС,Индекс РТС,668.31,699.86,699.86,668.22,8444332.0,,,2,58964198201.2855,USD,999999.999999
2008-12-19,RTSI,RTSI,Индекс РТС,Индекс РТС,634.22,668.26,668.26,634.22,14377947.0,,,2,55956708460.9404,USD,999999.999999
2008-12-22,RTSI,RTSI,Индекс РТС,Индекс РТС,657.15,634.22,657.38,634.22,7389170.0,,,2,57979979830.906,USD,999999.999999
2008-12-23,RTSI,RTSI,Индекс РТС,Индекс РТС,682.37,657.12,682.84,656.19,8803364.0,,,2,60205159182.9632,USD,999999.999999
2008-12-24,RTSI,RTSI,Индекс РТС,Индекс РТС,667.71,682.37,686.17,667.71,6574608.0,,,2,58911374520.8597,USD,999999.999999
2008-12-25,RTSI,RTSI,Индекс РТС,Индекс РТС,655.91,667.71,667.72,655.91,4381424.0,,,2,57870246400.1374,USD,999999.999999
2008-12-26,RTSI,RTSI,Индекс РТС,Индекс РТС,644.47,655.91,658.57,644.47,2519500.0,,,2,56861402819.4238,USD,999999.999999
2008-12-29,RTSI,RTSI,Индекс РТС,Индекс РТС,642.83,644.47,650.64,641.71,4608844.0,,,2,56716356703.2414,USD,999999.999999
2008-12-30,RTSI,RTSI,Индекс РТС,Индекс РТС,625.42,642.83,643.07,625.42,2407258.0,,,2,55179819292.2381,USD,999999.999999
2008-12-31,RTSI,RTSI,Индекс РТС,Индекс РТС,631.89,625.42,631.89,620.83,4760812.0,,,2,55751151044.6855,USD,999999.999999
2009-01-11,RTSI,RTSI,Индекс РТС,Индекс РТС,626.85,631.99,641.87,626.47,8748451.0,,,2,55306516428.528,USD,999999.999999
2009-01-12,RTSI,RTSI,Индекс РТС,Индекс РТС,629.49,626.85,629.96,620.89,11327659.0,,,2,55539396442.7011,USD,999999.999999
2009-01-13,RTSI,RTSI,Индекс РТС,Индекс РТС,621.0,628.2,628.2,610.77,17913224.0,,,2,54790127327.3805,USD,999999.999999
2009-01-14,RTSI,RTSI,Индекс РТС,Индекс РТС,591.34,621.0,625.0,591.34,7286514.0,,,2,52172949905.9845,USD,999999.999999
2009-01-15,RTSI,RTSI,Индекс РТС,Индекс РТС,569.12,587.61,587.61,564.28,8435582.0,,,2,50213039752.0435,USD,999999.999999
2009-01-16,RTSI,RTSI,Индекс РТС,Индекс РТС,566.77,569.18,572.93,565.46,10207354.0,,,2,50005537315.6669,USD,999999.999999
2009-01-19,RTSI,RTSI,Индекс РТС,Индекс РТС,531.66,566.26,566.26,531.66,11058651.0,,,2,46907733233.5341,USD,999999.999999
2009-01-20,RTSI,RTSI,Индекс РТС,Индекс РТС,514.29,531.66,531.66,509.27,8802769.0,,,2,45374952364.8742,USD,999999.999999
2009-01-21,RTSI,RTSI,Индекс РТС,Индекс РТС,530.09,514.1,530.09,506.64,19708487.0,,,2,46769102186.6496,USD,999999.999999
2009-01-22,RTSI,RTSI,Индекс РТС,Индекс РТС,515.51,530.09,535.9,515.26,9005766.0,,,2,45482775234.734,USD,999999.999999
2009-01-23,RTSI,RTSI,Индекс РТС,Индекс РТС,498.2,515.42,515.5,492.59,6490822.0,,,2,43956134720.8866,USD,999999.999999
2009-01-26,RTSI,RTSI,Индекс РТС,Индекс РТС,539.38,498.2,539.65,498.2,8725552.0,,,2,47588790208.5642,USD,999999.999999
2009-01-27,RTSI,RTSI,Индекс РТС,Индекс РТС,547.04,539.38,554.83,539.11,9956619.0,,,2,48265062333.83,USD,999999.999999
2009-01-28,RTSI,RTSI,Индекс РТС,Индекс РТС,546.39,547.04,548.65,539.85,8427344.0,,,2,48207365722.215,USD,999999.999999
2009-01-29,RTSI,RTSI,Индекс РТС,Индекс РТС,530.7,546.39,546.49,529.33,13646700.0,,,2,46822713455.9702,USD,999999.999999
2009-01-30,RTSI,RTSI,Индекс РТС,Индекс РТС,535.04,530.7,535.85,525.82,12407294.0,,,2,47206309408.5891,USD,999999.999999
2009-02-02,RTSI,RTSI,Индекс РТС,Индекс РТС,508.25,535.04,535.04,505.64,10379305.0,,,2,44842320686.2652,USD,999999.999999
2009-02-03,RTSI,RTSI,Индекс РТС,Индекс РТС,512.34,508.15,517.25,508.15,14476512.0,,,2,45203472968.0422,USD,999999.999999
2009-02-04,RTSI,RTSI,Индекс РТС,Индекс РТС,514.89,512.22,519.45,512.22,3455522.0,,,2,45427930398.7861,USD,999999.999999
2009-02-05,RTSI,RTSI,Индекс РТС,Индекс РТС,513.12,514.9,522.23,513.12,2921892.0,,,2,45271695438.4965,USD,999999.999999
2009-02-06,RTSI,RTSI,Индекс РТС,Индекс РТС,520.91,513.12,521.24,513.12,3276153.0,,,2,45959229798.7088,USD,999999.999999
2009-02-09,RTSI,RTSI,Индекс РТС,Индекс РТС,569.14,520.91,569.14,520.91,6534599.0,,,2,50214955819.5761,USD,999999.999999
2009-02-10,RTSI,RTSI,Индекс РТС,Индекс РТС,602.86,569.47,602.9,565.93,9358247.0,,,2,53189854390.8297,USD,999999.999999
2009-02-11,RTSI,RTSI,Индекс РТС,Индекс РТС,620.58,602.63,620.7,586.83,15035937.0,,,2,54753203961.6411,USD,999999.999999
2009-02-12,RTSI,RTSI,Индекс РТС,Индекс РТС,611.45,620.33,627.66,611.44,6954267.0,,,2,53948047867.0088,USD,999999.999999
2009-02-13,RTSI,RTSI,Индекс РТС,Индекс РТС,624.21,611.45,629.94,611.45,11683021.0,,,2,55073864432.8271,USD,999999.999999
2009-02-16,RTSI,RTSI,Индекс РТС,Индекс РТС,609.31,624.3,629.94,607.49,2242589.0,,,2,53759026703.4922,USD,999999.999999
2009-02-17,RTSI,RTSI,Индекс РТС,Индекс РТС,552.03,609.31,609.31,551.7,5836179.0,,,2,48704945080.1985,USD,999999.999999
